'ID_number','RawData_file','First3','Breedcode','Chip','Region','Country','Name','numSnP',' in_55k'
552334449,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47762,' Y'
555338689,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47763,' Y'
552334409,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47764,' Y'
116338229,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47765,' Y'
555338699,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47765,' Y'
555338899,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47765,' Y'
119338649,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47767,' Y'
552334269,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47767,' Y'
555338729,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47767,' Y'
555338759,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47767,' Y'
552334459,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47768,' Y'
500337629,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47769,' Y'
116338219,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47770,' Y'
552334289,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47770,' Y'
552334299,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47772,' Y'
555338679,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47772,' Y'
552334309,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47778,' Y'
101336009,'genos_101.txt',101,101,'55k','GB','England','x',47779,' Y'
552334399,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47781,' Y'
555338749,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47781,' Y'
552334349,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47783,' Y'
124274290,'genos_124.txt',124,124,'55k','GB','England','x',47784,' Y'
552334329,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47784,' Y'
555338779,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47786,' Y'
552334369,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47789,' Y'
500337619,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47790,' Y'
555338709,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47792,' Y'
222329080,'genos_222.txt',222,222,'55k','Africa','Zimbabwe','x',47794,' Y'
555338769,'genos_555.txt',555,555,'55k','Hyb','Hyb','x',47795,' Y'
124274680,'genos_124.txt',124,124,'55k','GB','England','x',47798,' Y'
552334339,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47804,' Y'
116338359,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47809,' Y'
500337649,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47810,' Y'
124274730,'genos_124.txt',124,124,'55k','GB','England','x',47813,' Y'
124274510,'genos_124.txt',124,124,'55k','GB','England','x',47814,' Y'
503030210,'genos_503.txt',503,503,'55k','India','India','x',47818,' Y'
223338159,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47828,' Y'
500337679,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47829,' Y'
500337689,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47829,' Y'
500337589,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47834,' Y'
552334319,'genos_552.txt',552,552,'55k','Hyb','Hyb','x',47835,' Y'
103335239,'genos_103.txt',103,103,'55k','S.Eur','France','x',47838,' Y'
116338349,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47838,' Y'
500080390,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47838,' Y'
500337639,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47840,' Y'
500080420,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47841,' Y'
500337599,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47841,' Y'
101335999,'genos_101.txt',101,101,'55k','GB','England','x',47843,' Y'
121329490,'genos_121.txt',121,900,'55k','NWD','Texas','x',47843,' Y'
101336049,'genos_101.txt',101,101,'55k','GB','England','x',47845,' Y'
116338189,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47846,' Y'
116338409,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47851,' Y'
103335049,'genos_103.txt',103,103,'55k','S.Eur','France','x',47853,' Y'
110328680,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',47854,' Y'
500337579,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47855,' Y'
116338179,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47856,' Y'
116338339,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47857,' Y'
103335099,'genos_103.txt',103,103,'55k','S.Eur','France','x',47858,' Y'
103335129,'genos_103.txt',103,103,'55k','S.Eur','France','x',47858,' Y'
116338199,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47860,' Y'
503029850,'genos_503.txt',503,503,'55k','India','India','x',47863,' Y'
129334169,'genos_129.txt',129,129,'55k','GB','Scotland','x',47865,' Y'
223338079,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47866,' Y'
504203320,'genos_504.txt',504,504,'55k','India','Brazil','x',47866,' Y'
124274490,'genos_124.txt',124,124,'55k','GB','England','x',47867,' Y'
103335139,'genos_103.txt',103,103,'55k','S.Eur','France','x',47868,' Y'
119338639,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47871,' Y'
500337609,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47871,' Y'
129334159,'genos_129.txt',129,129,'55k','GB','Scotland','x',47873,' Y'
103335159,'genos_103.txt',103,103,'55k','S.Eur','France','x',47875,' Y'
103335259,'genos_103.txt',103,103,'55k','S.Eur','France','x',47875,' Y'
103335189,'genos_103.txt',103,103,'55k','S.Eur','France','x',47876,' Y'
116338209,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47877,' Y'
103335199,'genos_103.txt',103,103,'55k','S.Eur','France','x',47878,' Y'
101336079,'genos_101.txt',101,101,'55k','GB','England','x',47881,' Y'
500337519,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47881,' Y'
103335109,'genos_103.txt',103,103,'55k','S.Eur','France','x',47884,' Y'
500337719,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47884,' Y'
119338629,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47885,' Y'
103335169,'genos_103.txt',103,103,'55k','S.Eur','France','x',47886,' Y'
220328760,'genos_220.txt',220,220,'55k','S.Eur','Italy','x',47888,' Y'
500337699,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47888,' Y'
103335069,'genos_103.txt',103,103,'55k','S.Eur','France','x',47889,' Y'
119338449,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47891,' Y'
101335879,'genos_101.txt',101,101,'55k','GB','England','x',47892,' Y'
103335209,'genos_103.txt',103,103,'55k','S.Eur','France','x',47892,' Y'
101336069,'genos_101.txt',101,101,'55k','GB','England','x',47893,' Y'
101336089,'genos_101.txt',101,101,'55k','GB','England','x',47893,' Y'
119338419,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47893,' Y'
500337709,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47894,' Y'
103335119,'genos_103.txt',103,103,'55k','S.Eur','France','x',47895,' Y'
500337489,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47896,' Y'
500337539,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47896,' Y'
103335089,'genos_103.txt',103,103,'55k','S.Eur','France','x',47897,' Y'
104339129,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',47897,' Y'
119338549,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47897,' Y'
119338599,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47897,' Y'
124274480,'genos_124.txt',124,124,'55k','GB','England','x',47898,' Y'
500337479,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47898,' Y'
504203180,'genos_504.txt',504,504,'55k','India','Brazil','x',47898,' Y'
119338459,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47899,' Y'
119338539,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47899,' Y'
500337569,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47899,' Y'
119338429,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47900,' Y'
119338579,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47900,' Y'
119338609,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47900,' Y'
103335079,'genos_103.txt',103,103,'55k','S.Eur','France','x',47901,' Y'
103335219,'genos_103.txt',103,103,'55k','S.Eur','France','x',47902,' Y'
119338439,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47902,' Y'
124330670,'genos_124.txt',124,124,'55k','GB','England','x',47902,' Y'
500337529,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47904,' Y'
500337499,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47905,' Y'
103335039,'genos_103.txt',103,103,'55k','S.Eur','France','x',47906,' Y'
119338529,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47907,' Y'
129334039,'genos_129.txt',129,129,'55k','GB','Scotland','x',47908,' Y'
103335009,'genos_103.txt',103,103,'55k','S.Eur','France','x',47909,' Y'
103335179,'genos_103.txt',103,103,'55k','S.Eur','France','x',47910,' Y'
119338479,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47910,' Y'
204334949,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47910,' Y'
103335249,'genos_103.txt',103,103,'55k','S.Eur','France','x',47911,' Y'
119338519,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47911,' Y'
119338559,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47911,' Y'
119338589,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47911,' Y'
103335149,'genos_103.txt',103,103,'55k','S.Eur','France','x',47912,' Y'
119338569,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47913,' Y'
129334029,'genos_129.txt',129,129,'55k','GB','Scotland','x',47913,' Y'
500337549,'genos_500.txt',500,500,'55k','Africa','Guinea','x',47913,' Y'
119338469,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47914,' Y'
119338499,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47914,' Y'
121488169,'genos_121.txt',121,900,'55k','NWD','Texas','x',47914,' Y'
121488229,'genos_121.txt',121,900,'55k','NWD','Texas','x',47914,' Y'
119338619,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47915,' Y'
121488129,'genos_121.txt',121,900,'55k','NWD','Texas','x',47915,' Y'
103335059,'genos_103.txt',103,103,'55k','S.Eur','France','x',47916,' Y'
129334149,'genos_129.txt',129,129,'55k','GB','Scotland','x',47916,' Y'
503019250,'genos_503.txt',503,503,'55k','India','India','x',47916,' Y'
104339119,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',47917,' Y'
112335309,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',47917,' Y'
116338329,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47917,' Y'
503030100,'genos_503.txt',503,503,'55k','India','India','x',47917,' Y'
101335839,'genos_101.txt',101,101,'55k','GB','England','x',47918,' Y'
129334079,'genos_129.txt',129,129,'55k','GB','Scotland','x',47918,' Y'
124274440,'genos_124.txt',124,124,'55k','GB','England','x',47919,' Y'
116338279,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47920,' Y'
116338299,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47920,' Y'
121488189,'genos_121.txt',121,900,'55k','NWD','Texas','x',47920,' Y'
119338489,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47921,' Y'
101335799,'genos_101.txt',101,101,'55k','GB','England','x',47922,' Y'
112335329,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',47922,' Y'
223338169,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47922,' Y'
103335229,'genos_103.txt',103,103,'55k','S.Eur','France','x',47923,' Y'
119338509,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',47923,' Y'
101335789,'genos_101.txt',101,101,'55k','GB','England','x',47924,' Y'
129334129,'genos_129.txt',129,129,'55k','GB','Scotland','x',47924,' Y'
204334779,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47924,' Y'
104339139,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',47925,' Y'
116338289,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47925,' Y'
121488209,'genos_121.txt',121,900,'55k','NWD','Texas','x',47925,' Y'
121488239,'genos_121.txt',121,900,'55k','NWD','Texas','x',47926,' Y'
129334119,'genos_129.txt',129,129,'55k','GB','Scotland','x',47926,' Y'
204334909,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47926,' Y'
204334929,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47928,' Y'
121488179,'genos_121.txt',121,900,'55k','NWD','Texas','x',47929,' Y'
223337989,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47929,' Y'
121488149,'genos_121.txt',121,900,'55k','NWD','Texas','x',47930,' Y'
223338039,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47930,' Y'
116338309,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47931,' Y'
116338319,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47931,' Y'
121488139,'genos_121.txt',121,900,'55k','NWD','Texas','x',47931,' Y'
121488199,'genos_121.txt',121,900,'55k','NWD','Texas','x',47931,' Y'
129334069,'genos_129.txt',129,129,'55k','GB','Scotland','x',47931,' Y'
204334769,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47931,' Y'
204334839,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47931,' Y'
223338119,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47931,' Y'
223338129,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47931,' Y'
202336939,'genos_202.txt',202,202,'55k','CI','CI','x',47933,' Y'
204334829,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47933,' Y'
223337979,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47933,' Y'
121488219,'genos_121.txt',121,900,'55k','NWD','Texas','x',47934,' Y'
101335929,'genos_101.txt',101,101,'55k','GB','England','x',47935,' Y'
116338239,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47935,' Y'
129334099,'genos_129.txt',129,129,'55k','GB','Scotland','x',47935,' Y'
204334799,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47935,' Y'
112335319,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',47936,' Y'
129334049,'genos_129.txt',129,129,'55k','GB','Scotland','x',47936,' Y'
204334789,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47936,' Y'
101335939,'genos_101.txt',101,101,'55k','GB','England','x',47937,' Y'
223338139,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47937,' Y'
503019230,'genos_503.txt',503,503,'55k','India','India','x',47937,' Y'
101335849,'genos_101.txt',101,101,'55k','GB','England','x',47938,' Y'
202336789,'genos_202.txt',202,202,'55k','CI','CI','x',47938,' Y'
101335919,'genos_101.txt',101,101,'55k','GB','England','x',47939,' Y'
202336929,'genos_202.txt',202,202,'55k','CI','CI','x',47940,' Y'
223338059,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47940,' Y'
101335809,'genos_101.txt',101,101,'55k','GB','England','x',47941,' Y'
116338379,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47941,' Y'
202336779,'genos_202.txt',202,202,'55k','CI','CI','x',47941,' Y'
223338099,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47941,' Y'
101335909,'genos_101.txt',101,101,'55k','GB','England','x',47942,' Y'
116338369,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47942,' Y'
116338399,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47942,' Y'
223337999,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47942,' Y'
102127780,'genos_102.txt',102,102,'55k','S.Eur','France','x',47943,' Y'
202336749,'genos_202.txt',202,202,'55k','CI','CI','x',47943,' Y'
202336969,'genos_202.txt',202,202,'55k','CI','CI','x',47943,' Y'
223337969,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47943,' Y'
101335819,'genos_101.txt',101,101,'55k','GB','England','x',47944,' Y'
101336029,'genos_101.txt',101,101,'55k','GB','England','x',47944,' Y'
116338249,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47944,' Y'
124274400,'genos_124.txt',124,124,'55k','GB','England','x',47944,' Y'
202336809,'genos_202.txt',202,202,'55k','CI','CI','x',47944,' Y'
503029910,'genos_503.txt',503,503,'55k','India','India','x',47944,' Y'
205335619,'genos_205.txt',205,205,'55k','CI','CI','x',47945,' Y'
103335019,'genos_103.txt',103,103,'55k','S.Eur','France','x',47946,' Y'
129334089,'genos_129.txt',129,129,'55k','GB','Scotland','x',47946,' Y'
205335669,'genos_205.txt',205,205,'55k','CI','CI','x',47946,' Y'
223338019,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47946,' Y'
116338269,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47947,' Y'
223338109,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47947,' Y'
101335829,'genos_101.txt',101,101,'55k','GB','England','x',47948,' Y'
121488159,'genos_121.txt',121,900,'55k','NWD','Texas','x',47948,' Y'
129334139,'genos_129.txt',129,129,'55k','GB','Scotland','x',47948,' Y'
202336849,'genos_202.txt',202,202,'55k','CI','CI','x',47948,' Y'
503029950,'genos_503.txt',503,503,'55k','India','India','x',47948,' Y'
205335599,'genos_205.txt',205,205,'55k','CI','CI','x',47949,' Y'
205335659,'genos_205.txt',205,205,'55k','CI','CI','x',47949,' Y'
223338149,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47950,' Y'
205335689,'genos_205.txt',205,205,'55k','CI','CI','x',47951,' Y'
223338069,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47951,' Y'
202336759,'genos_202.txt',202,202,'55k','CI','CI','x',47952,' Y'
223338029,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47952,' Y'
205335589,'genos_205.txt',205,205,'55k','CI','CI','x',47953,' Y'
129334059,'genos_129.txt',129,129,'55k','GB','Scotland','x',47955,' Y'
205335629,'genos_205.txt',205,205,'55k','CI','CI','x',47955,' Y'
205335639,'genos_205.txt',205,205,'55k','CI','CI','x',47955,' Y'
223338049,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47955,' Y'
116338259,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47956,' Y'
205335609,'genos_205.txt',205,205,'55k','CI','CI','x',47957,' Y'
223338089,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47958,' Y'
101336099,'genos_101.txt',101,101,'55k','GB','England','x',47959,' Y'
202336799,'genos_202.txt',202,202,'55k','CI','CI','x',47959,' Y'
503029890,'genos_503.txt',503,503,'55k','India','India','x',47959,' Y'
504202850,'genos_504.txt',504,504,'55k','India','Brazil','x',47960,' Y'
204334899,'genos_204.txt',204,204,'55k','N.Eur','Switzerland','x',47961,' Y'
223338009,'genos_223.txt',223,223,'55k','N.Eur','Norway','x',47961,' Y'
101336039,'genos_101.txt',101,101,'55k','GB','England','x',47963,' Y'
200336129,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',47963,' Y'
116338389,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',47964,' Y'
205335709,'genos_205.txt',205,205,'55k','CI','CI','x',47965,' Y'
503030300,'genos_503.txt',503,503,'55k','India','India','x',47966,' Y'
101336059,'genos_101.txt',101,101,'55k','GB','England','x',47969,' Y'
504202900,'genos_504.txt',504,504,'55k','India','Brazil','x',47969,' Y'
124274690,'genos_124.txt',124,124,'55k','GB','England','x',47980,' Y'
124274460,'genos_124.txt',124,124,'55k','GB','England','x',47982,' Y'
503030130,'genos_503.txt',503,503,'55k','India','India','x',47982,' Y'
504202920,'genos_504.txt',504,504,'55k','India','Brazil','x',47986,' Y'
504203170,'genos_504.txt',504,504,'55k','India','Brazil','x',47986,' Y'
504203300,'genos_504.txt',504,504,'55k','India','Brazil','x',47986,' Y'
503030150,'genos_503.txt',503,503,'55k','India','India','x',47991,' Y'
124274370,'genos_124.txt',124,124,'55k','GB','England','x',47995,' Y'
504203160,'genos_504.txt',504,504,'55k','India','Brazil','x',47996,' Y'
503029870,'genos_503.txt',503,503,'55k','India','India','x',47999,' Y'
504203120,'genos_504.txt',504,504,'55k','India','Brazil','x',48001,' Y'
104173550,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48002,' Y'
212328500,'genos_212.txt',212,212,'55k','GB','England','x',48003,' Y'
504203040,'genos_504.txt',504,504,'55k','India','Brazil','x',48006,' Y'
504203070,'genos_504.txt',504,504,'55k','India','Brazil','x',48006,' Y'
503030340,'genos_503.txt',503,503,'55k','India','India','x',48007,' Y'
124274420,'genos_124.txt',124,124,'55k','GB','England','x',48014,' Y'
503030080,'genos_503.txt',503,503,'55k','India','India','x',48014,' Y'
504203280,'genos_504.txt',504,504,'55k','India','Brazil','x',48014,' Y'
503029930,'genos_503.txt',503,503,'55k','India','India','x',48017,' Y'
504202880,'genos_504.txt',504,504,'55k','India','Brazil','x',48017,' Y'
504203110,'genos_504.txt',504,504,'55k','India','Brazil','x',48018,' Y'
124274750,'genos_124.txt',124,124,'55k','GB','England','x',48020,' Y'
123476560,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48022,' Y'
504203270,'genos_504.txt',504,504,'55k','India','Brazil','x',48022,' Y'
123476400,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48024,' Y'
102074360,'genos_102.txt',102,102,'55k','S.Eur','France','x',48025,' Y'
504203100,'genos_504.txt',504,504,'55k','India','Brazil','x',48028,' Y'
504203260,'genos_504.txt',504,504,'55k','India','Brazil','x',48032,' Y'
502081320,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48033,' Y'
504203060,'genos_504.txt',504,504,'55k','India','Brazil','x',48035,' Y'
503019160,'genos_503.txt',503,503,'55k','India','India','x',48036,' Y'
104208770,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48037,' Y'
102100770,'genos_102.txt',102,102,'55k','S.Eur','France','x',48041,' Y'
123476630,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48041,' Y'
504202910,'genos_504.txt',504,504,'55k','India','Brazil','x',48042,' Y'
104208960,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48043,' Y'
123476420,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48043,' Y'
219328730,'genos_219.txt',219,219,'55k','Africa','Uganda','x',48045,' Y'
504202860,'genos_504.txt',504,504,'55k','India','Brazil','x',48046,' Y'
504202870,'genos_504.txt',504,504,'55k','India','Brazil','x',48046,' Y'
504203150,'genos_504.txt',504,504,'55k','India','Brazil','x',48051,' Y'
999111012,'genos_999111Hyb.txt',999,901,'X','NWD_hyb','NWD_hyb','1/8 JERSEY 7/8 LONGHORN',48051,' Y'
999111039,'genos_999111Hyb.txt',999,901,'55k','NWD_hyb','NWD_hyb','A05 Hereford Marker',48051,' Y'
999111047,'genos_999111Hyb.txt',999,901,'55k','NWD_hyb','NWD_hyb','Dunny Hereford & Braham Marker',48051,' Y'
999111050,'genos_999111Hyb.txt',999,901,'55k','NWD_hyb','NWD_hyb','Classic PH 1003619',48051,' Y'
999111058,'genos_999111Hyb.txt',999,901,'55k','NWD_hyb','NWD_hyb','1/16 WATUSI',48051,' Y'
219328710,'genos_219.txt',219,219,'55k','Africa','Uganda','x',48054,' Y'
504203310,'genos_504.txt',504,504,'55k','India','Brazil','x',48057,' Y'
503030170,'genos_503.txt',503,503,'55k','India','India','x',48060,' Y'
221328810,'genos_221.txt',221,221,'55k','S.Eur','France','x',48063,' Y'
503029820,'genos_503.txt',503,503,'55k','India','India','x',48065,' Y'
503030320,'genos_503.txt',503,503,'55k','India','India','x',48067,' Y'
504203030,'genos_504.txt',504,504,'55k','India','Brazil','x',48067,' Y'
212328480,'genos_212.txt',212,212,'55k','GB','England','x',48071,' Y'
504203140,'genos_504.txt',504,504,'55k','India','Brazil','x',48071,' Y'
504203130,'genos_504.txt',504,504,'55k','India','Brazil','x',48072,' Y'
504203290,'genos_504.txt',504,504,'55k','India','Brazil','x',48073,' Y'
118329250,'genos_118.txt',118,118,'55k','GB','England','x',48074,' Y'
123476440,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48074,' Y'
503029780,'genos_503.txt',503,503,'55k','India','India','x',48074,' Y'
504202890,'genos_504.txt',504,504,'55k','India','Brazil','x',48079,' Y'
503029800,'genos_503.txt',503,503,'55k','India','India','x',48081,' Y'
501080840,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48083,' Y'
503029990,'genos_503.txt',503,503,'55k','India','India','x',48083,' Y'
500080230,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48086,' Y'
503019180,'genos_503.txt',503,503,'55k','India','India','x',48090,' Y'
503030190,'genos_503.txt',503,503,'55k','India','India','x',48093,' Y'
122329160,'genos_122.txt',122,122,'55k','GB','Scotland','x',48094,' Y'
503019210,'genos_503.txt',503,503,'55k','India','India','x',48097,' Y'
503019220,'genos_503.txt',503,503,'55k','India','India','x',48098,' Y'
503030040,'genos_503.txt',503,503,'55k','India','India','x',48098,' Y'
504203050,'genos_504.txt',504,504,'55k','India','Brazil','x',48099,' Y'
501080930,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48100,' Y'
122328380,'genos_122.txt',122,122,'55k','GB','Scotland','x',48103,' Y'
503030060,'genos_503.txt',503,503,'55k','India','India','x',48104,' Y'
503019200,'genos_503.txt',503,503,'55k','India','India','x',48109,' Y'
503019190,'genos_503.txt',503,503,'55k','India','India','x',48110,' Y'
216328330,'genos_216.txt',216,216,'55k','GB','Scotland','x',48114,' Y'
503019140,'genos_503.txt',503,503,'55k','India','India','x',48115,' Y'
123476680,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48118,' Y'
503030250,'genos_503.txt',503,503,'55k','India','India','x',48118,' Y'
503029970,'genos_503.txt',503,503,'55k','India','India','x',48121,' Y'
128321720,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48122,' Y'
503030280,'genos_503.txt',503,503,'55k','India','India','x',48128,' Y'
503030380,'genos_503.txt',503,503,'55k','India','India','x',48129,' Y'
502081310,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48130,' Y'
123476660,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48133,' Y'
503030360,'genos_503.txt',503,503,'55k','India','India','x',48133,' Y'
503030230,'genos_503.txt',503,503,'55k','India','India','x',48137,' Y'
123476620,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48138,' Y'
123476540,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48140,' Y'
123476700,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48140,' Y'
501080710,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48142,' Y'
121329470,'genos_121.txt',121,900,'55k','NWD','Texas','x',48143,' Y'
503029720,'genos_503.txt',503,503,'55k','India','India','x',48144,' Y'
503030020,'genos_503.txt',503,503,'55k','India','India','x',48144,' Y'
503029740,'genos_503.txt',503,503,'55k','India','India','x',48147,' Y'
501080830,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48149,' Y'
501080850,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48150,' Y'
124274540,'genos_124.txt',124,124,'55k','GB','England','x',48153,' Y'
123476460,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48156,' Y'
124274560,'genos_124.txt',124,124,'55k','GB','England','x',48156,' Y'
